,price,size_standar,rooms_standar,bathrooms_standar,municipality_standar,distance_standar,floor_standar,hasLift_standar,propertyType_chalet_standar,propertyType_countryHouse_standar,propertyType_duplex_standar,propertyType_flat_standar,propertyType_penthouse_standar,propertyType_studio_standar,exterior_True_standar
0,750.0,0.16946367311920926,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.6657284671177661,0.4627691275810426,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
1,750.0,0.7325991300894206,0.5595266001370525,-0.29587512153286505,0.2063478631504058,0.06956025613838611,-0.9816184488002521,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
2,590.0,0.7325991300894206,1.6682817648258128,3.3798042728946487,-2.740362258734449,3.3351689676485545,-1.609362511201668,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
3,684.0,-0.6752395123361077,-1.6579837292404682,-0.29587512153286505,0.775806783684318,-0.3735666435051163,-1.609362511201668,-2.5010330300558543,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,-0.13757705039341656,2.453923212008636,0.4727418412673544
4,600.0,0.9015397671804839,0.5595266001370525,-0.29587512153286505,-2.5651379501390448,1.758189398030013,0.4627691275810426,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
5,600.0,0.7889126757864416,-0.5492285645517079,-0.29587512153286505,-2.349855581911866,2.328466027485597,0.7716511905640407,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,4.883252384031963,-1.9547111097008836,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
6,700.0,-1.632569789185467,-1.6579837292404682,-0.29587512153286505,0.775806783684318,-0.7842400883013445,0.7716511905640407,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,-0.13757705039341656,2.453923212008636,0.4727418412673544
7,700.0,1.6336158612417586,0.5595266001370525,-0.29587512153286505,-0.8128948641849979,1.2811559037699554,0.4627691275810426,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,4.883252384031963,-1.9547111097008836,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
8,700.0,-0.6752395123361077,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-1.068651833144496,0.5123734563962612,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
9,695.0,0.3947178559072938,0.5595266001370525,-0.29587512153286505,0.2063478631504058,0.03742972123984102,0.7716511905640407,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
10,650.0,0.6199720386953783,0.5595266001370525,-0.29587512153286505,-1.2792867718049095,2.1899333694808147,-0.9816184488002521,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
11,700.0,-1.5199426977914245,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.9716951185385849,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
12,700.0,-1.238374969306319,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-1.0809227911962018,0.7716511905640407,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
13,700.0,-0.7878666037301499,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.8752227838557674,0.3449325241487583,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
14,650.0,0.16946367311920926,0.5595266001370525,-0.29587512153286505,0.775806783684318,-0.9121163879980666,0.7716511905640407,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
15,695.0,-0.9568072408212134,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-1.0504875860284844,1.4603762442268509,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
16,675.0,-0.9568072408212134,-0.5492285645517079,-0.29587512153286505,-1.0254173245072096,0.6678501911462192,-0.9816184488002521,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
17,750.0,-0.6752395123361077,-1.6579837292404682,-0.29587512153286505,0.775806783684318,-1.1509156900832334,-0.9816184488002521,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,-0.13757705039341656,2.453923212008636,-2.115319425331891
18,750.0,2.3656919553030336,1.6682817648258128,3.3798042728946487,-2.448382024899382,2.277283215612035,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
19,680.0,-1.0694343322152555,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-1.0246539901301568,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
20,750.0,-0.3373582381539809,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.27346145939909644,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
21,750.0,0.16946367311920926,-0.5492285645517079,-0.29587512153286505,0.06322667879201009,0.48701501985792534,0.3449325241487583,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,7.268654162452175,-0.4075107139075714,0.4727418412673544
22,750.0,-1.8015104262765302,-1.6579837292404682,-0.29587512153286505,0.775806783684318,-1.1907963037512768,1.4603762442268509,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,-0.13757705039341656,2.453923212008636,-2.115319425331891
23,750.0,-0.9568072408212134,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-1.0732534424138858,0.7716511905640407,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
24,650.0,0.2820907645132515,0.5595266001370525,-0.29587512153286505,0.775806783684318,-0.6008215574232179,0.7716511905640407,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
25,750.0,-1.5199426977914245,-1.6579837292404682,-0.29587512153286505,0.775806783684318,-1.1583428489040026,0.4627691275810426,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,-0.13757705039341656,2.453923212008636,0.4727418412673544
26,750.0,-1.0131207865182346,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-1.0694591330163188,0.5123734563962612,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
27,700.0,0.2820907645132515,0.5595266001370525,-0.29587512153286505,0.775806783684318,-0.5482663357675573,0.4627691275810426,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
28,747.0,2.19675131821197,1.6682817648258128,3.3798042728946487,-0.8303458092954011,0.9144803019880665,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
29,640.0,-1.238374969306319,-1.6579837292404682,-0.29587512153286505,0.775806783684318,-0.6425589607964535,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,-0.13757705039341656,2.453923212008636,0.4727418412673544
30,750.0,-1.5199426977914245,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-1.0616283242596383,0.6684448169023727,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
31,750.0,0.7325991300894206,0.5595266001370525,-0.29587512153286505,-0.035412134619337156,1.083367435173384,0.3449325241487583,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
32,625.0,-0.2810446924569598,0.5595266001370525,-0.29587512153286505,-2.1270771786505254,2.031298944667646,0.3449325241487583,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
33,700.0,-0.9568072408212134,-1.6579837292404682,-0.29587512153286505,0.775806783684318,-1.1183007752615945,0.4627691275810426,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,-0.13757705039341656,2.453923212008636,0.4727418412673544
34,750.0,-0.9568072408212134,-1.6579837292404682,-0.29587512153286505,0.775806783684318,-1.0387010078998724,-0.10388935444675079,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,-0.13757705039341656,2.453923212008636,0.4727418412673544
35,650.0,-1.238374969306319,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-1.1433270712880996,0.3449325241487583,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
36,720.0,0.7325991300894206,1.6682817648258128,-0.29587512153286505,-0.035412134619337156,1.1153365100975645,0.3449325241487583,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
37,699.0,-0.2810446924569598,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.6612883178227411,0.4627691275810426,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
38,750.0,0.45103140160431493,0.5595266001370525,-0.29587512153286505,-1.933801679062233,-0.17779642458810166,-1.609362511201668,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
39,695.0,0.45103140160431493,0.5595266001370525,-0.29587512153286505,-0.39444969708438243,-0.11135564513709009,-1.609362511201668,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
40,750.0,1.1831074956655896,0.5595266001370525,3.3798042728946487,-0.8983384153614327,0.35808923032783363,-1.609362511201668,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
41,620.0,0.16946367311920926,0.5595266001370525,-0.29587512153286505,0.775806783684318,-0.5895193592176995,-1.609362511201668,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
42,750.0,-0.6189259666390866,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-1.1146679258383922,0.4627691275810426,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
43,680.0,-0.11210405536589639,-1.6579837292404682,-0.29587512153286505,0.775806783684318,-0.8223446422513778,-0.9816184488002521,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,-0.13757705039341656,2.453923212008636,0.4727418412673544
44,700.0,-0.39367178385100204,-0.5492285645517079,3.3798042728946487,-0.8128948641849979,1.35373216224682,-1.609362511201668,-2.5010330300558543,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
45,750.0,-1.238374969306319,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.9071111287927657,-1.609362511201668,-2.5010330300558543,-0.05572782125753528,-0.05572782125753528,4.883252384031963,-1.9547111097008836,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
46,750.0,0.5073449473013361,0.5595266001370525,-0.29587512153286505,-0.21546788136271258,-0.15922852753617864,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
47,650.0,0.45103140160431493,-0.5492285645517079,-0.29587512153286505,-0.035412134619337156,1.1428654357267198,-0.10388935444675079,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
48,600.0,-0.39367178385100204,-0.5492285645517079,-0.29587512153286505,-1.8575564301834004,0.7384081999435268,-1.609362511201668,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
49,650.0,0.2257772188162304,-0.5492285645517079,-0.29587512153286505,-0.5484803112414847,1.5825209459213845,0.3449325241487583,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
50,650.0,0.45103140160431493,0.5595266001370525,-0.29587512153286505,-0.21546788136271258,-0.30244352479753284,0.4627691275810426,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
51,700.0,-0.6752395123361077,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.23915121484662996,0.4627691275810426,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
52,625.0,0.2820907645132515,0.5595266001370525,-0.29587512153286505,-0.4993203325829708,-0.29202935645101946,-0.9816184488002521,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
53,595.0,-0.6752395123361077,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.8670690551503577,-0.9816184488002521,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
54,650.0,-0.11210405536589639,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.38656417144146243,1.4603762442268509,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
55,725.0,-0.39367178385100204,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.6115586457184603,0.3449325241487583,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
56,750.0,2.140437772514949,1.6682817648258128,-0.29587512153286505,-0.035412134619337156,1.0656068379932837,0.48778411895909657,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
57,700.0,-1.5199426977914245,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.2611097713602085,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,7.268654162452175,-0.4075107139075714,0.4727418412673544
58,700.0,-1.688883334882488,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-1.1215299747488856,0.4627691275810426,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
59,650.0,0.11315012742218812,0.5595266001370525,-0.29587512153286505,-0.035412134619337156,1.2334444813452314,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
60,650.0,-0.11210405536589639,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.40262943889073494,1.4603762442268509,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
61,750.0,0.45103140160431493,0.5595266001370525,-0.29587512153286505,0.775806783684318,-0.7833520584423395,-1.609362511201668,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
62,725.0,0.7325991300894206,0.5595266001370525,-0.29587512153286505,0.775806783684318,-0.9014600296900065,-1.609362511201668,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
63,700.0,1.295734587059632,-0.5492285645517079,-0.29587512153286505,-0.035412134619337156,1.1444800354703655,0.7716511905640407,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
64,650.0,-0.9568072408212134,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.24698202360331054,-0.9816184488002521,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
65,695.0,1.8588700440298431,1.6682817648258128,-0.29587512153286505,0.775806783684318,-0.6098633159876325,-1.609362511201668,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
66,750.0,-0.11210405536589639,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.7480730540436857,-1.609362511201668,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
67,650.0,0.45103140160431493,0.5595266001370525,-0.29587512153286505,0.775806783684318,-0.6235874138086192,-1.609362511201668,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
68,666.0,0.7325991300894206,-0.5492285645517079,3.3798042728946487,-1.0254173245072096,0.7732835544062692,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
69,750.0,1.1831074956655896,0.5595266001370525,3.3798042728946487,-0.035412134619337156,1.1861367088564188,-1.609362511201668,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
70,630.0,0.9578533128775051,1.6682817648258128,-0.29587512153286505,-2.0394650243528307,1.7114467354514762,-1.609362511201668,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
71,635.0,-0.11210405536589639,-1.6579837292404682,-0.29587512153286505,-1.933801679062233,-0.060980133135351076,0.3449325241487583,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,-0.13757705039341656,2.453923212008636,0.4727418412673544
72,725.0,0.6762855843923994,0.5595266001370525,-0.29587512153286505,-0.5484803112414847,1.6637353130267523,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
73,750.0,-1.238374969306319,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-1.1644783279298554,0.7716511905640407,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
74,690.0,0.45103140160431493,0.5595266001370525,-0.29587512153286505,0.775806783684318,-0.852456927470366,0.4627691275810426,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
75,700.0,-1.5199426977914245,-1.6579837292404682,-0.29587512153286505,0.775806783684318,-1.1497854702626815,0.3449325241487583,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,-1.9547111097008836,-0.13757705039341656,2.453923212008636,-2.115319425331891
76,730.0,0.3947178559072938,1.6682817648258128,-0.29587512153286505,-0.33646018595434896,0.3997459037138871,0.7716511905640407,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
77,750.0,-0.3373582381539809,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.9564371509611351,0.7716511905640407,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
78,750.0,-0.5062988752450444,-0.5492285645517079,-0.29587512153286505,0.1535035340765032,0.42323832998392885,1.4603762442268509,0.9219909898934718,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,-2.115319425331891
79,690.0,-1.238374969306319,-0.5492285645517079,-0.29587512153286505,0.775806783684318,-0.8461599884701487,-1.609362511201668,-0.7895210200811913,-0.05572782125753528,-0.05572782125753528,-0.20478155158843717,0.5115845482420279,-0.13757705039341656,-0.4075107139075714,0.4727418412673544
